# rad[Rsun] Temperature[K] rho[cgs] Pressure[cgs] xmr[0-1] Hp[cm] gmr[cm/s2] gsurf[cm/s2] grav[cm/s2] phi delta abadd abla abmu Nt2[rad2/sec2] Nmu2[rad2/sec2] N2[rad2/sec2] N[rad/sec] Kt[cgs] cp gamma1 kap[cgs] eint[erg/g/s]
8.449314900e-02 1.238500000e+07 7.086900000e+01 1.195000000e+17 3.210652567e-02 1.371600000e+10 1.232240000e+05 3.497110000e+04 3.523600000e+00 1.002490000e+00 9.757180000e-01 3.971460000e-01 3.793570000e-01 2.619160000e-03 1.559300000e-07 2.358910000e-08 1.795190000e-07 4.236970000e-04 2.127400000e+05 3.344900000e+08 1.665700000e+00 1.607600000e+00 2.528500000e+15
8.685235800e-02 1.232800000e+07 7.032800000e+01 1.180400000e+17 3.472047791e-02 1.334030000e+10 1.261150000e+05 3.497110000e+04 3.606270000e+00 1.002480000e+00 9.757670000e-01 3.971480000e-01 3.773200000e-01 2.380560000e-03 1.829120000e-07 2.256100000e-08 2.054730000e-07 4.532910000e-04 2.117400000e+05 3.345100000e+08 1.665700000e+00 1.617400000e+00 2.516800000e+15
8.920401100e-02 1.226900000e+07 6.976900000e+01 1.165400000e+17 3.745028718e-02 1.298590000e+10 1.289530000e+05 3.497110000e+04 3.687420000e+00 1.002470000e+00 9.758190000e-01 3.971510000e-01 3.753440000e-01 2.264530000e-03 2.113160000e-07 2.254290000e-08 2.338590000e-07 4.835890000e-04 2.107500000e+05 3.345300000e+08 1.665700000e+00 1.627500000e+00 2.504800000e+15
9.161036100e-02 1.221000000e+07 6.920100000e+01 1.150400000e+17 4.037319150e-02 1.264250000e+10 1.318100000e+05 3.497110000e+04 3.769120000e+00 1.002470000e+00 9.758750000e-01 3.971540000e-01 3.733530000e-01 2.626510000e-03 2.421570000e-07 2.745140000e-08 2.696080000e-07 5.192380000e-04 2.097900000e+05 3.345500000e+08 1.665800000e+00 1.637700000e+00 2.492700000e+15
9.393333300e-02 1.215100000e+07 6.864300000e+01 1.135700000e+17 4.332016729e-02 1.232820000e+10 1.345230000e+05 3.497110000e+04 3.846690000e+00 1.002460000e+00 9.759320000e-01 3.971570000e-01 3.714640000e-01 2.984390000e-03 2.736080000e-07 3.264510000e-08 3.062530000e-07 5.534010000e-04 2.088700000e+05 3.345800000e+08 1.665800000e+00 1.647900000e+00 2.480800000e+15
9.616892600e-02 1.209500000e+07 6.810000000e+01 1.121500000e+17 4.627331793e-02 1.204050000e+10 1.370900000e+05 3.497110000e+04 3.920100000e+00 1.002450000e+00 9.759900000e-01 3.971590000e-01 3.696730000e-01 3.163350000e-03 3.054350000e-07 3.610550000e-08 3.415410000e-07 5.844150000e-04 2.080200000e+05 3.346000000e+08 1.665800000e+00 1.657700000e+00 2.469400000e+15
9.828155300e-02 1.204000000e+07 6.756900000e+01 1.107700000e+17 4.917005760e-02 1.178100000e+10 1.394770000e+05 3.497110000e+04 3.988350000e+00 1.002440000e+00 9.760480000e-01 3.971620000e-01 3.679990000e-01 3.354100000e-03 3.369930000e-07 3.980670000e-08 3.768000000e-07 6.138400000e-04 2.072100000e+05 3.346300000e+08 1.665800000e+00 1.667500000e+00 2.458300000e+15
1.003545350e-01 1.198900000e+07 6.707300000e+01 1.095000000e+17 5.211295171e-02 1.153730000e+10 1.417810000e+05 3.497110000e+04 4.054220000e+00 1.002440000e+00 9.761050000e-01 3.971640000e-01 3.663670000e-01 3.532020000e-03 3.694190000e-07 4.351030000e-08 4.129300000e-07 6.425960000e-04 2.064800000e+05 3.346600000e+08 1.665800000e+00 1.676500000e+00 2.447900000e+15
1.021323080e-01 1.194100000e+07 6.660100000e+01 1.082900000e+17 5.471628110e-02 1.133650000e+10 1.437260000e+05 3.497110000e+04 4.109850000e+00 1.002430000e+00 9.761610000e-01 3.971660000e-01 3.649690000e-01 3.659520000e-03 3.984650000e-07 4.650860000e-08 4.449740000e-07 6.670640000e-04 2.058100000e+05 3.346800000e+08 1.665900000e+00 1.685200000e+00 2.438100000e+15
1.039595990e-01 1.189400000e+07 6.614400000e+01 1.071300000e+17 5.746874895e-02 1.113760000e+10 1.456960000e+05 3.497110000e+04 4.166190000e+00 1.002420000e+00 9.762160000e-01 3.971680000e-01 3.635780000e-01 3.737980000e-03 4.289560000e-07 4.901680000e-08 4.779730000e-07 6.913560000e-04 2.051300000e+05 3.347100000e+08 1.665900000e+00 1.694100000e+00 2.428700000e+15
1.055841180e-01 1.185500000e+07 6.575700000e+01 1.061600000e+17 5.998107773e-02 1.096670000e+10 1.474220000e+05 3.497110000e+04 4.215540000e+00 1.002420000e+00 9.762640000e-01 3.971700000e-01 3.623970000e-01 3.683460000e-03 4.563540000e-07 4.963540000e-08 5.059900000e-07 7.113300000e-04 2.045500000e+05 3.347300000e+08 1.665900000e+00 1.701800000e+00 2.420700000e+15
1.068559840e-01 1.181500000e+07 6.537000000e+01 1.051800000e+17 6.199094075e-02 1.083660000e+10 1.487560000e+05 3.497110000e+04 4.253700000e+00 1.002410000e+00 9.763130000e-01 3.971720000e-01 3.614730000e-01 3.516200000e-03 4.784380000e-07 4.838390000e-08 5.268220000e-07 7.258250000e-04 2.039900000e+05 3.347600000e+08 1.665900000e+00 1.709500000e+00 2.412700000e+15
1.084463310e-01 1.177000000e+07 6.492400000e+01 1.040600000e+17 6.455706403e-02 1.067840000e+10 1.504040000e+05 3.497110000e+04 4.300810000e+00 1.002400000e+00 9.763720000e-01 3.971740000e-01 3.602950000e-01 3.222670000e-03 5.071530000e-07 4.549990000e-08 5.526530000e-07 7.434070000e-04 2.033600000e+05 3.347800000e+08 1.665900000e+00 1.718400000e+00 2.403400000e+15
1.101302740e-01 1.172400000e+07 6.446600000e+01 1.029200000e+17 6.733836532e-02 1.051600000e+10 1.521230000e+05 3.497110000e+04 4.349960000e+00 1.002390000e+00 9.764330000e-01 3.971750000e-01 3.590170000e-01 2.872940000e-03 5.389830000e-07 4.165890000e-08 5.806420000e-07 7.619990000e-04 2.027400000e+05 3.348000000e+08 1.665900000e+00 1.727400000e+00 2.394000000e+15
1.117756670e-01 1.167800000e+07 6.401500000e+01 1.018100000e+17 7.011966660e-02 1.036220000e+10 1.537770000e+05 3.497110000e+04 4.397250000e+00 1.002390000e+00 9.764960000e-01 3.971770000e-01 3.577330000e-01 2.588820000e-03 5.716050000e-07 3.851010000e-08 6.101150000e-07 7.810990000e-04 2.021600000e+05 3.348300000e+08 1.665900000e+00 1.736300000e+00 2.384700000e+15
1.133851060e-01 1.163500000e+07 6.359500000e+01 1.007700000e+17 7.290096788e-02 1.021620000e+10 1.553700000e+05 3.497110000e+04 4.442810000e+00 1.002380000e+00 9.765550000e-01 3.971790000e-01 3.564440000e-01 2.439950000e-03 6.049800000e-07 3.719540000e-08 6.421760000e-07 8.013590000e-04 2.016400000e+05 3.348500000e+08 1.666000000e+00 1.744600000e+00 2.376000000e+15
1.147811770e-01 1.159600000e+07 6.320400000e+01 9.981400000e+16 7.536211862e-02 1.009310000e+10 1.567320000e+05 3.497110000e+04 4.481750000e+00 1.002370000e+00 9.766120000e-01 3.971800000e-01 3.553030000e-01 2.378980000e-03 6.350950000e-07 3.702990000e-08 6.721250000e-07 8.198320000e-04 2.011700000e+05 3.348700000e+08 1.666000000e+00 1.752300000e+00 2.368000000e+15
1.161524040e-01 1.155900000e+07 6.284300000e+01 9.893100000e+16 7.782326937e-02 9.975120000e+09 1.580510000e+05 3.497110000e+04 4.519490000e+00 1.002370000e+00 9.766660000e-01 3.971820000e-01 3.541640000e-01 2.307590000e-03 6.656940000e-07 3.664930000e-08 7.023430000e-07 8.380590000e-04 2.007500000e+05 3.348900000e+08 1.666000000e+00 1.759500000e+00 2.360500000e+15
1.173329070e-01 1.152100000e+07 6.246000000e+01 9.800100000e+16 7.997677627e-02 9.875880000e+09 1.591730000e+05 3.497110000e+04 4.551560000e+00 1.002360000e+00 9.767240000e-01 3.971830000e-01 3.531700000e-01 2.182510000e-03 6.928610000e-07 3.525920000e-08 7.281210000e-07 8.533000000e-04 2.003200000e+05 3.349000000e+08 1.666000000e+00 1.767000000e+00 2.352700000e+15
1.188256170e-01 1.148400000e+07 6.209000000e+01 9.710800000e+16 8.274557085e-02 9.753350000e+09 1.605720000e+05 3.497110000e+04 4.591560000e+00 1.002350000e+00 9.767810000e-01 3.971850000e-01 3.519000000e-01 1.948090000e-03 7.282150000e-07 3.214740000e-08 7.603620000e-07 8.719880000e-04 1.999200000e+05 3.349200000e+08 1.666000000e+00 1.774400000e+00 2.345100000e+15
1.199080100e-01 1.144800000e+07 6.172800000e+01 9.623400000e+16 8.478515690e-02 9.666500000e+09 1.615730000e+05 3.497110000e+04 4.620190000e+00 1.002350000e+00 9.768380000e-01 3.971860000e-01 3.509690000e-01 1.755320000e-03 7.546120000e-07 2.940850000e-08 7.840200000e-07 8.854490000e-04 1.995400000e+05 3.349400000e+08 1.666000000e+00 1.781600000e+00 2.337700000e+15
1.213296980e-01 1.140900000e+07 6.134300000e+01 9.531200000e+16 8.750460498e-02 9.554880000e+09 1.628700000e+05 3.497110000e+04 4.657280000e+00 1.002340000e+00 9.769000000e-01 3.971870000e-01 3.497330000e-01 1.540420000e-03 7.902100000e-07 2.631910000e-08 8.165290000e-07 9.036200000e-04 1.991400000e+05 3.349600000e+08 1.666000000e+00 1.789300000e+00 2.329800000e+15
1.225544540e-01 1.137400000e+07 6.098700000e+01 9.446300000e+16 8.988412204e-02 9.460910000e+09 1.639720000e+05 3.497110000e+04 4.688790000e+00 1.002330000e+00 9.769590000e-01 3.971880000e-01 3.486610000e-01 1.405100000e-03 8.216740000e-07 2.440930000e-08 8.460830000e-07 9.198280000e-04 1.987900000e+05 3.349700000e+08 1.666000000e+00 1.796500000e+00 2.322500000e+15
1.237621440e-01 1.133800000e+07 6.062700000e+01 9.360700000e+16 9.226363910e-02 9.370160000e+09 1.650440000e+05 3.497110000e+04 4.719450000e+00 1.002330000e+00 9.770190000e-01 3.971900000e-01 3.475980000e-01 1.314090000e-03 8.534280000e-07 2.319990000e-08 8.766280000e-07 9.362840000e-04 1.984500000e+05 3.349900000e+08 1.666000000e+00 1.803700000e+00 2.315100000e+15
1.250063040e-01 1.130300000e+07 6.027900000e+01 9.278400000e+16 9.474927995e-02 9.278630000e+09 1.661330000e+05 3.497110000e+04 4.750600000e+00 1.002320000e+00 9.770780000e-01 3.971910000e-01 3.464980000e-01 1.250020000e-03 8.868470000e-07 2.243340000e-08 9.092810000e-07 9.535620000e-04 1.981300000e+05 3.350000000e+08 1.666100000e+00 1.810800000e+00 2.308000000e+15
1.261187650e-01 1.126800000e+07 5.992300000e+01 9.194600000e+16 9.700111357e-02 9.198420000e+09 1.670950000e+05 3.497110000e+04 4.778080000e+00 1.002310000e+00 9.771400000e-01 3.971920000e-01 3.455110000e-01 1.205350000e-03 9.173450000e-07 2.194650000e-08 9.392920000e-07 9.691710000e-04 1.978100000e+05 3.350100000e+08 1.666100000e+00 1.818000000e+00 2.300800000e+15
1.273998020e-01 1.123300000e+07 5.957100000e+01 9.112000000e+16 9.962825279e-02 9.107910000e+09 1.681860000e+05 3.497110000e+04 4.809290000e+00 1.002310000e+00 9.772020000e-01 3.971930000e-01 3.443730000e-01 1.165150000e-03 9.531310000e-07 2.156520000e-08 9.746960000e-07 9.872670000e-04 1.975100000e+05 3.350300000e+08 1.666100000e+00 1.825300000e+00 2.293600000e+15
1.284840090e-01 1.119800000e+07 5.922100000e+01 9.030400000e+16 1.018800864e-01 9.032810000e+09 1.690970000e+05 3.497110000e+04 4.835340000e+00 1.002300000e+00 9.772650000e-01 3.971940000e-01 3.434090000e-01 1.131950000e-03 9.839850000e-07 2.123920000e-08 1.005220000e-06 1.002610000e-03 1.972200000e+05 3.350400000e+08 1.666100000e+00 1.832500000e+00 2.286500000e+15
1.297334970e-01 1.116300000e+07 5.886500000e+01 8.947900000e+16 1.045072256e-01 8.947950000e+09 1.701320000e+05 3.497110000e+04 4.864950000e+00 1.002290000e+00 9.773300000e-01 3.971950000e-01 3.422970000e-01 1.097710000e-03 1.020150000e-06 2.091930000e-08 1.041070000e-06 1.020330000e-03 1.969400000e+05 3.350600000e+08 1.666100000e+00 1.839800000e+00 2.279300000e+15
1.308465300e-01 1.112900000e+07 5.852300000e+01 8.868600000e+16 1.068761722e-01 8.873830000e+09 1.710420000e+05 3.497110000e+04 4.890940000e+00 1.002280000e+00 9.773940000e-01 3.971960000e-01 3.413070000e-01 1.066150000e-03 1.052910000e-06 2.059680000e-08 1.073500000e-06 1.036100000e-03 1.966800000e+05 3.350700000e+08 1.666100000e+00 1.846900000e+00 2.272300000e+15
1.320012440e-01 1.109800000e+07 5.820300000e+01 8.795100000e+16 1.093622317e-01 8.798360000e+09 1.719710000e+05 3.497110000e+04 4.917530000e+00 1.002280000e+00 9.774540000e-01 3.971970000e-01 3.402810000e-01 1.034890000e-03 1.087400000e-06 2.027390000e-08 1.107670000e-06 1.052460000e-03 1.964400000e+05 3.350900000e+08 1.666100000e+00 1.853600000e+00 2.265800000e+15
1.329534600e-01 1.106300000e+07 5.785700000e+01 8.715800000e+16 1.114339479e-01 8.737190000e+09 1.727280000e+05 3.497110000e+04 4.939170000e+00 1.002270000e+00 9.775200000e-01 3.971990000e-01 3.394350000e-01 1.008150000e-03 1.116270000e-06 1.997580000e-08 1.136250000e-06 1.065950000e-03 1.961900000e+05 3.351000000e+08 1.666100000e+00 1.860900000e+00 2.258900000e+15
1.342718490e-01 1.103000000e+07 5.751400000e+01 8.637500000e+16 1.143343506e-01 8.654070000e+09 1.737610000e+05 3.497110000e+04 4.968700000e+00 1.002260000e+00 9.775870000e-01 3.972000000e-01 3.382670000e-01 9.763130000e-04 1.156760000e-06 1.964730000e-08 1.176410000e-06 1.084620000e-03 1.959600000e+05 3.351200000e+08 1.666100000e+00 1.868200000e+00 2.251900000e+15
1.352034240e-01 1.099900000e+07 5.720100000e+01 8.566400000e+16 1.164060668e-01 8.596390000e+09 1.744800000e+05 3.497110000e+04 4.989260000e+00 1.002260000e+00 9.776490000e-01 3.972000000e-01 3.374440000e-01 9.514780000e-04 1.185770000e-06 1.935560000e-08 1.205120000e-06 1.097780000e-03 1.957500000e+05 3.351300000e+08 1.666200000e+00 1.874800000e+00 2.245600000e+15
1.363106120e-01 1.097000000e+07 5.690600000e+01 8.499800000e+16 1.188921263e-01 8.528970000e+09 1.753230000e+05 3.497110000e+04 5.013370000e+00 1.002250000e+00 9.777080000e-01 3.972010000e-01 3.364680000e-01 9.262970000e-04 1.220620000e-06 1.908400000e-08 1.239710000e-06 1.113420000e-03 1.955700000e+05 3.351500000e+08 1.666200000e+00 1.881100000e+00 2.239700000e+15
1.371198960e-01 1.094000000e+07 5.659500000e+01 8.429700000e+16 1.207255350e-01 8.480440000e+09 1.759310000e+05 3.497110000e+04 5.030770000e+00 1.002240000e+00 9.777710000e-01 3.972020000e-01 3.357560000e-01 9.059900000e-04 1.246410000e-06 1.883740000e-08 1.265250000e-06 1.124830000e-03 1.953800000e+05 3.351600000e+08 1.666200000e+00 1.887800000e+00 2.233400000e+15
1.383227220e-01 1.090400000e+07 5.622500000e+01 8.346700000e+16 1.234756480e-01 8.409460000e+09 1.768230000e+05 3.497110000e+04 5.056270000e+00 1.002230000e+00 9.778470000e-01 3.972030000e-01 3.346990000e-01 8.809860000e-04 1.285140000e-06 1.856560000e-08 1.303710000e-06 1.141800000e-03 1.951700000e+05 3.351800000e+08 1.666200000e+00 1.895800000e+00 2.226000000e+15
1.395127020e-01 1.087400000e+07 5.591900000e+01 8.278300000e+16 1.262257611e-01 8.340570000e+09 1.776910000e+05 3.497110000e+04 5.081090000e+00 1.002230000e+00 9.779110000e-01 3.972040000e-01 3.336620000e-01 8.544610000e-04 1.323830000e-06 1.824430000e-08 1.342080000e-06 1.158480000e-03 1.950000000e+05 3.351900000e+08 1.666200000e+00 1.902400000e+00 2.219800000e+15
1.402991380e-01 1.085000000e+07 5.567500000e+01 8.224000000e+16 1.280591698e-01 8.295750000e+09 1.782570000e+05 3.497110000e+04 5.097260000e+00 1.002220000e+00 9.779620000e-01 3.972050000e-01 3.329790000e-01 8.354690000e-04 1.349660000e-06 1.799220000e-08 1.367650000e-06 1.169470000e-03 1.948700000e+05 3.352000000e+08 1.666200000e+00 1.907800000e+00 2.215000000e+15
1.410802400e-01 1.082300000e+07 5.540200000e+01 8.163500000e+16 1.298925785e-01 8.251780000e+09 1.788120000e+05 3.497110000e+04 5.113140000e+00 1.002220000e+00 9.780200000e-01 3.972060000e-01 3.323010000e-01 8.194330000e-04 1.375540000e-06 1.779610000e-08 1.393340000e-06 1.180400000e-03 1.947300000e+05 3.352100000e+08 1.666200000e+00 1.913700000e+00 2.209500000e+15
1.420493350e-01 1.079300000e+07 5.509500000e+01 8.095500000e+16 1.321843393e-01 8.197970000e+09 1.794930000e+05 3.497110000e+04 5.132600000e+00 1.002210000e+00 9.780870000e-01 3.972070000e-01 3.314630000e-01 8.012640000e-04 1.407900000e-06 1.758220000e-08 1.425480000e-06 1.193940000e-03 1.945800000e+05 3.352300000e+08 1.666200000e+00 1.920500000e+00 2.203300000e+15
1.430506230e-01 1.076500000e+07 5.480600000e+01 8.032000000e+16 1.345719674e-01 8.143220000e+09 1.801860000e+05 3.497110000e+04 5.152420000e+00 1.002200000e+00 9.781500000e-01 3.972070000e-01 3.306020000e-01 7.818830000e-04 1.441570000e-06 1.733890000e-08 1.458910000e-06 1.207850000e-03 1.944500000e+05 3.352400000e+08 1.666200000e+00 1.926900000e+00 2.197600000e+15
1.438934280e-01 1.074300000e+07 5.457600000e+01 7.981500000e+16 1.365971106e-01 8.097800000e+09 1.807610000e+05 3.497110000e+04 5.168870000e+00 1.002200000e+00 9.782010000e-01 3.972080000e-01 3.298820000e-01 7.645800000e-04 1.470110000e-06 1.710460000e-08 1.487210000e-06 1.219510000e-03 1.943400000e+05 3.352500000e+08 1.666200000e+00 1.932100000e+00 2.193000000e+15
1.445217420e-01 1.071700000e+07 5.431300000e+01 7.924000000e+16 1.381159680e-01 8.064320000e+09 1.811850000e+05 3.497110000e+04 5.181000000e+00 1.002190000e+00 9.782590000e-01 3.972090000e-01 3.293450000e-01 7.520340000e-04 1.491570000e-06 1.693330000e-08 1.508500000e-06 1.228210000e-03 1.942300000e+05 3.352700000e+08 1.666200000e+00 1.938000000e+00 2.187700000e+15
1.455619210e-01 1.069500000e+07 5.408500000e+01 7.874300000e+16 1.406473969e-01 8.009610000e+09 1.818780000e+05 3.497110000e+04 5.200820000e+00 1.002180000e+00 9.783100000e-01 3.972090000e-01 3.284630000e-01 7.335870000e-04 1.527210000e-06 1.669430000e-08 1.543900000e-06 1.242540000e-03 1.941400000e+05 3.352800000e+08 1.666200000e+00 1.943100000e+00 2.183200000e+15
1.459755910e-01 1.067300000e+07 5.385800000e+01 7.824800000e+16 1.416599685e-01 7.988090000e+09 1.821510000e+05 3.497110000e+04 5.208620000e+00 1.002180000e+00 9.783620000e-01 3.972100000e-01 3.281130000e-01 7.232840000e-04 1.541520000e-06 1.652890000e-08 1.558050000e-06 1.248220000e-03 1.940600000e+05 3.352900000e+08 1.666300000e+00 1.948300000e+00 2.178600000e+15
1.470039380e-01 1.064200000e+07 5.353500000e+01 7.754900000e+16 1.441913975e-01 7.935200000e+09 1.828210000e+05 3.497110000e+04 5.227780000e+00 1.002170000e+00 9.784370000e-01 3.972110000e-01 3.272440000e-01 7.080770000e-04 1.577230000e-06 1.634900000e-08 1.593580000e-06 1.262370000e-03 1.939400000e+05 3.353000000e+08 1.666300000e+00 1.955700000e+00 2.172200000e+15
1.480241740e-01 1.061400000e+07 5.324600000e+01 7.692500000e+16 1.467228265e-01 7.883530000e+09 1.834750000e+05 3.497110000e+04 5.246480000e+00 1.002160000e+00 9.785040000e-01 3.972110000e-01 3.263900000e-01 6.894260000e-04 1.612810000e-06 1.607990000e-08 1.628890000e-06 1.276280000e-03 1.938400000e+05 3.353200000e+08 1.666300000e+00 1.962300000e+00 2.166400000e+15
1.488347020e-01 1.058800000e+07 5.298300000e+01 7.636100000e+16 1.487479696e-01 7.843060000e+09 1.839870000e+05 3.497110000e+04 5.261130000e+00 1.002160000e+00 9.785650000e-01 3.972120000e-01 3.257150000e-01 6.740980000e-04 1.641270000e-06 1.584750000e-08 1.657110000e-06 1.287290000e-03 1.937500000e+05 3.353300000e+08 1.666300000e+00 1.968400000e+00 2.161200000e+15
1.496839670e-01 1.055800000e+07 5.267200000e+01 7.569600000e+16 1.508831089e-01 7.801180000e+09 1.845160000e+05 3.497110000e+04 5.276260000e+00 1.002150000e+00 9.786390000e-01 3.972130000e-01 3.250110000e-01 6.610730000e-04 1.671280000e-06 1.566960000e-08 1.686950000e-06 1.298830000e-03 1.936600000e+05 3.353500000e+08 1.666300000e+00 1.975600000e+00 2.155000000e+15
1.507922340e-01 1.052400000e+07 5.232200000e+01 7.494900000e+16 1.536895283e-01 7.747330000e+09 1.851960000e+05 3.497110000e+04 5.295690000e+00 1.002140000e+00 9.787230000e-01 3.972140000e-01 3.240960000e-01 6.452280000e-04 1.710650000e-06 1.545690000e-08 1.726100000e-06 1.313810000e-03 1.935700000e+05 3.353600000e+08 1.666300000e+00 1.983800000e+00 2.148000000e+15
1.518917040e-01 1.050100000e+07 5.207900000e+01 7.443200000e+16 1.564959476e-01 7.694790000e+09 1.858570000e+05 3.497110000e+04 5.314610000e+00 1.002130000e+00 9.787820000e-01 3.972140000e-01 3.232000000e-01 6.265990000e-04 1.749800000e-06 1.516700000e-08 1.764970000e-06 1.328520000e-03 1.935000000e+05 3.353800000e+08 1.666300000e+00 1.989500000e+00 2.143200000e+15
1.523290950e-01 1.048100000e+07 5.187100000e+01 7.399000000e+16 1.576185154e-01 7.674130000e+09 1.861170000e+05 3.497110000e+04 5.322030000e+00 1.002130000e+00 9.788340000e-01 3.972150000e-01 3.228440000e-01 6.175740000e-04 1.765520000e-06 1.500960000e-08 1.780520000e-06 1.334360000e-03 1.934600000e+05 3.353900000e+08 1.666300000e+00 1.994500000e+00 2.139000000e+15
1.531998850e-01 1.045400000e+07 5.159400000e+01 7.340700000e+16 1.598636508e-01 7.633390000e+09 1.866280000e+05 3.497110000e+04 5.336650000e+00 1.002120000e+00 9.789020000e-01 3.972160000e-01 3.221360000e-01 6.068200000e-04 1.796900000e-06 1.486760000e-08 1.811770000e-06 1.346020000e-03 1.934000000e+05 3.354000000e+08 1.666300000e+00 2.001100000e+00 2.133500000e+15
1.540654720e-01 1.042700000e+07 5.131900000e+01 7.282900000e+16 1.621087863e-01 7.593420000e+09 1.871290000e+05 3.497110000e+04 5.350960000e+00 1.002110000e+00 9.789710000e-01 3.972160000e-01 3.214370000e-01 5.936090000e-04 1.828200000e-06 1.465960000e-08 1.842860000e-06 1.357520000e-03 1.933400000e+05 3.354200000e+08 1.666300000e+00 2.007700000e+00 2.128100000e+15
1.549259990e-01 1.040800000e+07 5.111400000e+01 7.239900000e+16 1.643539218e-01 7.554190000e+09 1.876190000e+05 3.497110000e+04 5.364970000e+00 1.002110000e+00 9.790220000e-01 3.972170000e-01 3.207480000e-01 5.787820000e-04 1.859360000e-06 1.440520000e-08 1.873770000e-06 1.368860000e-03 1.933000000e+05 3.354300000e+08 1.666300000e+00 2.012600000e+00 2.124000000e+15
1.553544070e-01 1.038400000e+07 5.087200000e+01 7.189100000e+16 1.654764895e-01 7.534850000e+09 1.878600000e+05 3.497110000e+04 5.371870000e+00 1.002100000e+00 9.790840000e-01 3.972170000e-01 3.204050000e-01 5.705070000e-04 1.875030000e-06 1.425390000e-08 1.889290000e-06 1.374510000e-03 1.932700000e+05 3.354400000e+08 1.666300000e+00 2.018500000e+00 2.119200000e+15
1.564438110e-01 1.035700000e+07 5.058600000e+01 7.129500000e+16 1.683453900e-01 7.486210000e+09 1.884640000e+05 3.497110000e+04 5.389150000e+00 1.002100000e+00 9.791570000e-01 3.972180000e-01 3.195380000e-01 5.576720000e-04 1.914830000e-06 1.406870000e-08 1.928900000e-06 1.388850000e-03 1.932200000e+05 3.354500000e+08 1.666300000e+00 2.025500000e+00 2.113500000e+15
1.571502540e-01 1.033100000e+07 5.032300000e+01 7.074900000e+16 1.702166851e-01 7.455080000e+09 1.888500000e+05 3.497110000e+04 5.400180000e+00 1.002090000e+00 9.792250000e-01 3.972190000e-01 3.189800000e-01 5.460080000e-04 1.940750000e-06 1.386020000e-08 1.954610000e-06 1.398080000e-03 1.931900000e+05 3.354700000e+08 1.666400000e+00 2.032000000e+00 2.108300000e+15
1.580872460e-01 1.030300000e+07 5.002400000e+01 7.013100000e+16 1.727117452e-01 7.414290000e+09 1.893530000e+05 3.497110000e+04 5.414570000e+00 1.002080000e+00 9.793030000e-01 3.972200000e-01 3.182420000e-01 5.329720000e-04 1.975260000e-06 1.363990000e-08 1.988900000e-06 1.410280000e-03 1.931600000e+05 3.354900000e+08 1.666400000e+00 2.039400000e+00 2.102400000e+15
1.590187550e-01 1.028100000e+07 4.980200000e+01 6.967200000e+16 1.752068053e-01 7.374280000e+09 1.898450000e+05 3.497110000e+04 5.428630000e+00 1.002070000e+00 9.793620000e-01 3.972200000e-01 3.175160000e-01 5.191050000e-04 2.009560000e-06 1.339160000e-08 2.022950000e-06 1.422310000e-03 1.931400000e+05 3.355000000e+08 1.666400000e+00 2.044900000e+00 2.097900000e+15
1.594825010e-01 1.026000000e+07 4.958000000e+01 6.921500000e+16 1.764543354e-01 7.354570000e+09 1.900870000e+05 3.497110000e+04 5.435530000e+00 1.002070000e+00 9.794210000e-01 3.972210000e-01 3.171560000e-01 5.112990000e-04 2.026780000e-06 1.324240000e-08 2.040020000e-06 1.428290000e-03 1.931300000e+05 3.355100000e+08 1.666400000e+00 2.050500000e+00 2.093500000e+15
1.604060850e-01 1.023100000e+07 4.928500000e+01 6.861100000e+16 1.789493955e-01 7.315700000e+09 1.905610000e+05 3.497110000e+04 5.449100000e+00 1.002060000e+00 9.795000000e-01 3.972210000e-01 3.164390000e-01 5.014920000e-04 2.061110000e-06 1.308990000e-08 2.074200000e-06 1.440210000e-03 1.931100000e+05 3.355300000e+08 1.666400000e+00 2.057900000e+00 2.087700000e+15
1.613245810e-01 1.020300000e+07 4.899200000e+01 6.801300000e+16 1.814444556e-01 7.277570000e+09 1.910240000e+05 3.497110000e+04 5.462340000e+00 1.002050000e+00 9.795800000e-01 3.972220000e-01 3.157310000e-01 4.898220000e-04 2.095310000e-06 1.288340000e-08 2.108200000e-06 1.451960000e-03 1.931100000e+05 3.355400000e+08 1.666400000e+00 2.065400000e+00 2.081900000e+15
1.622381370e-01 1.018200000e+07 4.877400000e+01 6.756800000e+16 1.839395157e-01 7.240130000e+09 1.914760000e+05 3.497110000e+04 5.475270000e+00 1.002050000e+00 9.796390000e-01 3.972220000e-01 3.150340000e-01 4.768730000e-04 2.129340000e-06 1.263740000e-08 2.141980000e-06 1.463550000e-03 1.931000000e+05 3.355500000e+08 1.666400000e+00 2.071000000e+00 2.077500000e+15
1.626931060e-01 1.016100000e+07 4.855500000e+01 6.712500000e+16 1.851870458e-01 7.221670000e+09 1.916980000e+05 3.497110000e+04 5.481610000e+00 1.002040000e+00 9.797000000e-01 3.972230000e-01 3.146870000e-01 4.698480000e-04 2.146420000e-06 1.249750000e-08 2.158920000e-06 1.469330000e-03 1.931100000e+05 3.355700000e+08 1.666400000e+00 2.076600000e+00 2.073200000e+15
