# rad[Rsun] Temperature[K] rho[cgs] Pressure[cgs] xmr[0-1] Hp[cm] gmr[cm/s2] gsurf[cm/s2] grav[cm/s2] phi delta abadd abla abmu Nt2[rad2/sec2] Nmu2[rad2/sec2] N2[rad2/sec2] N[rad/sec] Kt[cgs] cp gamma1 kap[cgs] eint[erg/g/s] mu Omega[rad/sec]
2.380795400e-01 6.711900000e+06 1.957900000e+01 1.770600000e+16 4.914645710e-01 4.765970000e+09 1.900570000e+05 3.637380000e+04 5.225090000e+00 1.000820000e+00 9.913780000e-01 3.972560000e-01 2.293300000e-01 4.722580000e-03 6.638790000e-06 1.884810000e-07 6.827270000e-06 2.612900000e-03 1.802200000e+05 3.362400000e+08 1.667400000e+00 3.936600000e+00 1.358600000e+15 6.176620000e-01 8.403820000e-07
2.390688170e-01 6.689700000e+06 1.936100000e+01 1.745100000e+16 4.943997204e-01 4.761570000e+09 1.896130000e+05 3.637380000e+04 5.212890000e+00 1.000800000e+00 9.915550000e-01 3.972580000e-01 2.288470000e-01 4.661400000e-03 6.649720000e-06 1.857720000e-07 6.835500000e-06 2.614480000e-03 1.815900000e+05 3.363200000e+08 1.667400000e+00 3.955100000e+00 1.354200000e+15 6.175940000e-01 8.403580000e-07
2.400609920e-01 6.667500000e+06 1.914400000e+01 1.720000000e+16 4.973348697e-01 4.757260000e+09 1.891650000e+05 3.637380000e+04 5.200580000e+00 1.000780000e+00 9.917310000e-01 3.972600000e-01 2.283650000e-01 4.601890000e-03 6.660310000e-06 1.831300000e-07 6.843440000e-06 2.616000000e-03 1.829800000e+05 3.363900000e+08 1.667400000e+00 3.973700000e+00 1.349800000e+15 6.175260000e-01 8.403340000e-07
2.410561340e-01 6.645400000e+06 1.892900000e+01 1.695000000e+16 5.002700191e-01 4.753030000e+09 1.887140000e+05 3.637380000e+04 5.188170000e+00 1.000760000e+00 9.919070000e-01 3.972610000e-01 2.278830000e-01 4.543070000e-03 6.670540000e-06 1.805150000e-07 6.851050000e-06 2.617450000e-03 1.844000000e+05 3.364600000e+08 1.667400000e+00 3.992500000e+00 1.345500000e+15 6.174590000e-01 8.403090000e-07
2.420543100e-01 6.623300000e+06 1.871500000e+01 1.670400000e+16 5.032051685e-01 4.748900000e+09 1.882580000e+05 3.637380000e+04 5.175660000e+00 1.000750000e+00 9.920830000e-01 3.972630000e-01 2.274020000e-01 4.484580000e-03 6.680410000e-06 1.779130000e-07 6.858320000e-06 2.618840000e-03 1.858400000e+05 3.365300000e+08 1.667400000e+00 4.011500000e+00 1.341100000e+15 6.173930000e-01 8.402850000e-07
2.430555880e-01 6.601200000e+06 1.850200000e+01 1.646000000e+16 5.061403178e-01 4.744850000e+09 1.878000000e+05 3.637380000e+04 5.163040000e+00 1.000730000e+00 9.922590000e-01 3.972650000e-01 2.269220000e-01 4.425910000e-03 6.689910000e-06 1.753030000e-07 6.865210000e-06 2.620160000e-03 1.873000000e+05 3.366100000e+08 1.667400000e+00 4.030600000e+00 1.336700000e+15 6.173290000e-01 8.402600000e-07
2.440600370e-01 6.579200000e+06 1.829100000e+01 1.621900000e+16 5.090754672e-01 4.740900000e+09 1.873370000e+05 3.637380000e+04 5.150330000e+00 1.000710000e+00 9.924350000e-01 3.972670000e-01 2.264440000e-01 4.366580000e-03 6.699050000e-06 1.726680000e-07 6.871710000e-06 2.621400000e-03 1.887900000e+05 3.366800000e+08 1.667400000e+00 4.049900000e+00 1.332400000e+15 6.172650000e-01 8.402350000e-07
2.450677260e-01 6.557200000e+06 1.808200000e+01 1.598000000e+16 5.120106166e-01 4.737030000e+09 1.868710000e+05 3.637380000e+04 5.137510000e+00 1.000690000e+00 9.926110000e-01 3.972690000e-01 2.259660000e-01 4.306250000e-03 6.707810000e-06 1.699940000e-07 6.877800000e-06 2.622560000e-03 1.903100000e+05 3.367500000e+08 1.667400000e+00 4.069300000e+00 1.328000000e+15 6.172020000e-01 8.402100000e-07
2.460787260e-01 6.535200000e+06 1.787400000e+01 1.574400000e+16 5.149457659e-01 4.733250000e+09 1.864010000e+05 3.637380000e+04 5.124590000e+00 1.000670000e+00 9.927870000e-01 3.972710000e-01 2.254890000e-01 4.244610000e-03 6.716190000e-06 1.672700000e-07 6.883460000e-06 2.623640000e-03 1.918500000e+05 3.368200000e+08 1.667400000e+00 4.088800000e+00 1.323700000e+15 6.171400000e-01 8.401840000e-07
2.470931090e-01 6.513200000e+06 1.766700000e+01 1.551000000e+16 5.178809153e-01 4.729550000e+09 1.859280000e+05 3.637380000e+04 5.111570000e+00 1.000650000e+00 9.929630000e-01 3.972730000e-01 2.250130000e-01 4.181460000e-03 6.724200000e-06 1.644880000e-07 6.888680000e-06 2.624630000e-03 1.934100000e+05 3.368900000e+08 1.667400000e+00 4.108600000e+00 1.319300000e+15 6.170800000e-01 8.401590000e-07
2.481109470e-01 6.491300000e+06 1.746200000e+01 1.527900000e+16 5.208160647e-01 4.725950000e+09 1.854500000e+05 3.637380000e+04 5.098450000e+00 1.000630000e+00 9.931390000e-01 3.972750000e-01 2.245390000e-01 4.116670000e-03 6.731810000e-06 1.616440000e-07 6.893460000e-06 2.625540000e-03 1.950100000e+05 3.369600000e+08 1.667400000e+00 4.128500000e+00 1.315000000e+15 6.170200000e-01 8.401330000e-07
2.491323120e-01 6.469400000e+06 1.725800000e+01 1.505000000e+16 5.237512140e-01 4.722430000e+09 1.849690000e+05 3.637380000e+04 5.085230000e+00 1.000610000e+00 9.933140000e-01 3.972770000e-01 2.240660000e-01 4.050160000e-03 6.739040000e-06 1.587350000e-07 6.897770000e-06 2.626360000e-03 1.966300000e+05 3.370300000e+08 1.667400000e+00 4.148500000e+00 1.310700000e+15 6.169610000e-01 8.401070000e-07
2.501572790e-01 6.447500000e+06 1.705600000e+01 1.482400000e+16 5.266863634e-01 4.719000000e+09 1.844850000e+05 3.637380000e+04 5.071910000e+00 1.000590000e+00 9.934900000e-01 3.972790000e-01 2.235940000e-01 3.981940000e-03 6.745870000e-06 1.557630000e-07 6.901630000e-06 2.627100000e-03 1.982800000e+05 3.371000000e+08 1.667400000e+00 4.168800000e+00 1.306300000e+15 6.169040000e-01 8.400800000e-07
2.511859220e-01 6.425700000e+06 1.685500000e+01 1.460000000e+16 5.296215128e-01 4.715660000e+09 1.839970000e+05 3.637380000e+04 5.058490000e+00 1.000570000e+00 9.936660000e-01 3.972820000e-01 2.231240000e-01 3.912060000e-03 6.752300000e-06 1.527290000e-07 6.905030000e-06 2.627740000e-03 1.999600000e+05 3.371700000e+08 1.667400000e+00 4.189200000e+00 1.302000000e+15 6.168470000e-01 8.400530000e-07
2.522183170e-01 6.403900000e+06 1.665600000e+01 1.437900000e+16 5.325566621e-01 4.712400000e+09 1.835050000e+05 3.637380000e+04 5.044970000e+00 1.000550000e+00 9.938420000e-01 3.972840000e-01 2.226550000e-01 3.840600000e-03 6.758330000e-06 1.496390000e-07 6.907970000e-06 2.628300000e-03 2.016600000e+05 3.372300000e+08 1.667400000e+00 4.209700000e+00 1.297700000e+15 6.167920000e-01 8.400260000e-07
2.532545420e-01 6.382100000e+06 1.645800000e+01 1.416000000e+16 5.354918115e-01 4.709230000e+09 1.830090000e+05 3.637380000e+04 5.031350000e+00 1.000540000e+00 9.940170000e-01 3.972860000e-01 2.221880000e-01 3.767710000e-03 6.763950000e-06 1.464990000e-07 6.910450000e-06 2.628770000e-03 2.034000000e+05 3.373000000e+08 1.667400000e+00 4.230500000e+00 1.293300000e+15 6.167370000e-01 8.399990000e-07
2.542946730e-01 6.360300000e+06 1.626100000e+01 1.394300000e+16 5.384269609e-01 4.706140000e+09 1.825100000e+05 3.637380000e+04 5.017630000e+00 1.000520000e+00 9.941930000e-01 3.972880000e-01 2.217220000e-01 3.693540000e-03 6.769160000e-06 1.433140000e-07 6.912480000e-06 2.629160000e-03 2.051700000e+05 3.373700000e+08 1.667400000e+00 4.251400000e+00 1.289000000e+15 6.166840000e-01 8.399720000e-07
2.553387900e-01 6.338600000e+06 1.606600000e+01 1.372900000e+16 5.413621103e-01 4.703140000e+09 1.820080000e+05 3.637380000e+04 5.003800000e+00 1.000500000e+00 9.943680000e-01 3.972910000e-01 2.212580000e-01 3.618250000e-03 6.773970000e-06 1.400930000e-07 6.914060000e-06 2.629460000e-03 2.069700000e+05 3.374300000e+08 1.667400000e+00 4.272500000e+00 1.284700000e+15 6.166310000e-01 8.399440000e-07
2.563869730e-01 6.316800000e+06 1.587200000e+01 1.351700000e+16 5.442972596e-01 4.700230000e+09 1.815010000e+05 3.637380000e+04 4.989880000e+00 1.000480000e+00 9.945440000e-01 3.972930000e-01 2.207950000e-01 3.542070000e-03 6.778360000e-06 1.368440000e-07 6.915200000e-06 2.629680000e-03 2.088100000e+05 3.375000000e+08 1.667400000e+00 4.293700000e+00 1.280400000e+15 6.165800000e-01 8.399160000e-07
2.574393030e-01 6.295100000e+06 1.568000000e+01 1.330800000e+16 5.472324090e-01 4.697410000e+09 1.809910000e+05 3.637380000e+04 4.975860000e+00 1.000460000e+00 9.947190000e-01 3.972960000e-01 2.203340000e-01 3.465140000e-03 6.782320000e-06 1.335730000e-07 6.915890000e-06 2.629810000e-03 2.106700000e+05 3.375600000e+08 1.667400000e+00 4.315200000e+00 1.276100000e+15 6.165290000e-01 8.398870000e-07
2.584958620e-01 6.273400000e+06 1.548800000e+01 1.310100000e+16 5.501675584e-01 4.694670000e+09 1.804770000e+05 3.637380000e+04 4.961740000e+00 1.000440000e+00 9.948940000e-01 3.972980000e-01 2.198770000e-01 3.387630000e-03 6.785810000e-06 1.302880000e-07 6.916090000e-06 2.629850000e-03 2.125700000e+05 3.376300000e+08 1.667400000e+00 4.336900000e+00 1.271800000e+15 6.164800000e-01 8.398590000e-07
2.595567330e-01 6.251800000e+06 1.529900000e+01 1.289600000e+16 5.531027077e-01 4.692010000e+09 1.799600000e+05 3.637380000e+04 4.947520000e+00 1.000420000e+00 9.950690000e-01 3.973010000e-01 2.194230000e-01 3.309920000e-03 6.788780000e-06 1.270040000e-07 6.915780000e-06 2.629790000e-03 2.145000000e+05 3.376900000e+08 1.667400000e+00 4.358900000e+00 1.267400000e+15 6.164320000e-01 8.398300000e-07
2.606220020e-01 6.230100000e+06 1.511000000e+01 1.269300000e+16 5.560378571e-01 4.689440000e+09 1.794390000e+05 3.637380000e+04 4.933190000e+00 1.000400000e+00 9.952440000e-01 3.973030000e-01 2.189740000e-01 3.232030000e-03 6.791230000e-06 1.237220000e-07 6.914950000e-06 2.629630000e-03 2.164700000e+05 3.377500000e+08 1.667400000e+00 4.381000000e+00 1.263100000e+15 6.163850000e-01 8.398000000e-07
2.616917540e-01 6.208500000e+06 1.492300000e+01 1.249200000e+16 5.589730065e-01 4.686960000e+09 1.789150000e+05 3.637380000e+04 4.918770000e+00 1.000380000e+00 9.954190000e-01 3.973060000e-01 2.185290000e-01 3.154160000e-03 6.793160000e-06 1.204490000e-07 6.913610000e-06 2.629370000e-03 2.184600000e+05 3.378200000e+08 1.667400000e+00 4.403500000e+00 1.258800000e+15 6.163390000e-01 8.397710000e-07
2.627660760e-01 6.186900000e+06 1.473700000e+01 1.229400000e+16 5.619081558e-01 4.684560000e+09 1.783860000e+05 3.637380000e+04 4.904250000e+00 1.000360000e+00 9.955940000e-01 3.973090000e-01 2.180880000e-01 3.075370000e-03 6.794580000e-06 1.171510000e-07 6.911730000e-06 2.629020000e-03 2.204900000e+05 3.378800000e+08 1.667300000e+00 4.426200000e+00 1.254500000e+15 6.162940000e-01 8.397410000e-07
2.638450570e-01 6.165300000e+06 1.455300000e+01 1.209800000e+16 5.648433052e-01 4.682250000e+09 1.778550000e+05 3.637380000e+04 4.889630000e+00 1.000340000e+00 9.957680000e-01 3.973110000e-01 2.176520000e-01 2.995500000e-03 6.795470000e-06 1.138230000e-07 6.909290000e-06 2.628550000e-03 2.225600000e+05 3.379400000e+08 1.667300000e+00 4.449100000e+00 1.250200000e+15 6.162500000e-01 8.397100000e-07
2.649287870e-01 6.143700000e+06 1.437000000e+01 1.190400000e+16 5.677784546e-01 4.680020000e+09 1.773190000e+05 3.637380000e+04 4.874910000e+00 1.000320000e+00 9.959430000e-01 3.973140000e-01 2.172190000e-01 2.915230000e-03 6.795840000e-06 1.104890000e-07 6.906330000e-06 2.627990000e-03 2.246600000e+05 3.380000000e+08 1.667300000e+00 4.472300000e+00 1.245900000e+15 6.162070000e-01 8.396800000e-07
2.660173570e-01 6.122100000e+06 1.418800000e+01 1.171300000e+16 5.707136039e-01 4.677880000e+09 1.767800000e+05 3.637380000e+04 4.860090000e+00 1.000300000e+00 9.961170000e-01 3.973170000e-01 2.167910000e-01 2.835060000e-03 6.795690000e-06 1.071710000e-07 6.902860000e-06 2.627330000e-03 2.268000000e+05 3.380600000e+08 1.667300000e+00 4.495700000e+00 1.241600000e+15 6.161650000e-01 8.396490000e-07
2.671108600e-01 6.100500000e+06 1.400800000e+01 1.152300000e+16 5.736487533e-01 4.675820000e+09 1.762370000e+05 3.637380000e+04 4.845170000e+00 1.000280000e+00 9.962910000e-01 3.973200000e-01 2.163680000e-01 2.755340000e-03 6.795010000e-06 1.038820000e-07 6.898890000e-06 2.626570000e-03 2.289800000e+05 3.381200000e+08 1.667300000e+00 4.519500000e+00 1.237300000e+15 6.161240000e-01 8.396180000e-07
2.682093890e-01 6.078900000e+06 1.382900000e+01 1.133600000e+16 5.765839027e-01 4.673850000e+09 1.756910000e+05 3.637380000e+04 4.830150000e+00 1.000260000e+00 9.964650000e-01 3.973230000e-01 2.159480000e-01 2.676370000e-03 6.793820000e-06 1.006320000e-07 6.894450000e-06 2.625730000e-03 2.312000000e+05 3.381800000e+08 1.667300000e+00 4.543500000e+00 1.233000000e+15 6.160850000e-01 8.395860000e-07
2.693130420e-01 6.057400000e+06 1.365100000e+01 1.115000000e+16 5.795190520e-01 4.671960000e+09 1.751410000e+05 3.637380000e+04 4.815030000e+00 1.000250000e+00 9.966390000e-01 3.973250000e-01 2.155330000e-01 2.598330000e-03 6.792100000e-06 9.742920000e-08 6.889530000e-06 2.624790000e-03 2.334500000e+05 3.382400000e+08 1.667300000e+00 4.567800000e+00 1.228700000e+15 6.160460000e-01 8.395540000e-07
2.704219140e-01 6.039800000e+06 1.350700000e+01 1.100100000e+16 5.824542014e-01 4.670150000e+09 1.745870000e+05 3.637380000e+04 4.799810000e+00 1.000230000e+00 9.967810000e-01 3.973280000e-01 2.151250000e-01 2.527960000e-03 6.789480000e-06 9.452600000e-08 6.884010000e-06 2.623740000e-03 2.353100000e+05 3.382900000e+08 1.667300000e+00 4.587800000e+00 1.225200000e+15 6.160150000e-01 8.395220000e-07
2.711252750e-01 6.026200000e+06 1.339700000e+01 1.088600000e+16 5.843087511e-01 4.669050000e+09 1.742360000e+05 3.637380000e+04 4.790140000e+00 1.000220000e+00 9.968900000e-01 3.973300000e-01 2.148700000e-01 2.477920000e-03 6.787710000e-06 9.248910000e-08 6.880200000e-06 2.623010000e-03 2.367800000e+05 3.383200000e+08 1.667300000e+00 4.603400000e+00 1.222500000e+15 6.159920000e-01 8.395010000e-07
2.718307860e-01 6.012600000e+06 1.328600000e+01 1.077200000e+16 5.861633008e-01 4.667990000e+09 1.738830000e+05 3.637380000e+04 4.780430000e+00 1.000200000e+00 9.970000000e-01 3.973320000e-01 2.146140000e-01 2.430310000e-03 6.785820000e-06 9.054750000e-08 6.876360000e-06 2.622280000e-03 2.382700000e+05 3.383600000e+08 1.667300000e+00 4.619200000e+00 1.219700000e+15 6.159690000e-01 8.394800000e-07
2.725384700e-01 5.999000000e+06 1.317600000e+01 1.065900000e+16 5.880178506e-01 4.666960000e+09 1.735280000e+05 3.637380000e+04 4.770690000e+00 1.000190000e+00 9.971090000e-01 3.973340000e-01 2.143600000e-01 2.383180000e-03 6.783710000e-06 8.862890000e-08 6.872340000e-06 2.621520000e-03 2.397700000e+05 3.383900000e+08 1.667300000e+00 4.635000000e+00 1.217000000e+15 6.159460000e-01 8.394590000e-07
2.732483550e-01 5.985400000e+06 1.306700000e+01 1.054600000e+16 5.898724003e-01 4.665970000e+09 1.731720000e+05 3.637380000e+04 4.760900000e+00 1.000180000e+00 9.972190000e-01 3.973360000e-01 2.141070000e-01 2.337070000e-03 6.781400000e-06 8.675320000e-08 6.868150000e-06 2.620720000e-03 2.412900000e+05 3.384300000e+08 1.667300000e+00 4.651000000e+00 1.214300000e+15 6.159240000e-01 8.394380000e-07
2.739604670e-01 5.971800000e+06 1.295800000e+01 1.043500000e+16 5.917269500e-01 4.665000000e+09 1.728150000e+05 3.637380000e+04 4.751070000e+00 1.000170000e+00 9.973280000e-01 3.973380000e-01 2.138570000e-01 2.291460000e-03 6.778880000e-06 8.490100000e-08 6.863780000e-06 2.619880000e-03 2.428200000e+05 3.384700000e+08 1.667300000e+00 4.667100000e+00 1.211600000e+15 6.159020000e-01 8.394170000e-07
2.746748320e-01 5.958200000e+06 1.285000000e+01 1.032400000e+16 5.935814997e-01 4.664080000e+09 1.724560000e+05 3.637380000e+04 4.741200000e+00 1.000150000e+00 9.974380000e-01 3.973400000e-01 2.136080000e-01 2.246410000e-03 6.776150000e-06 8.307470000e-08 6.859220000e-06 2.619010000e-03 2.443700000e+05 3.385000000e+08 1.667300000e+00 4.683300000e+00 1.208900000e+15 6.158810000e-01 8.393950000e-07
2.753914760e-01 5.944500000e+06 1.274200000e+01 1.021400000e+16 5.954360494e-01 4.663180000e+09 1.720950000e+05 3.637380000e+04 4.731300000e+00 1.000140000e+00 9.975470000e-01 3.973420000e-01 2.133600000e-01 2.202040000e-03 6.773210000e-06 8.127790000e-08 6.854490000e-06 2.618110000e-03 2.459500000e+05 3.385400000e+08 1.667300000e+00 4.699700000e+00 1.206100000e+15 6.158600000e-01 8.393740000e-07
2.761104280e-01 5.931800000e+06 1.264100000e+01 1.011100000e+16 5.972905991e-01 4.662320000e+09 1.717340000e+05 3.637380000e+04 4.721350000e+00 1.000130000e+00 9.976490000e-01 3.973440000e-01 2.131150000e-01 2.159410000e-03 6.769990000e-06 7.955080000e-08 6.849540000e-06 2.617160000e-03 2.474400000e+05 3.385700000e+08 1.667300000e+00 4.715100000e+00 1.203600000e+15 6.158410000e-01 8.393520000e-07
2.767444800e-01 5.919800000e+06 1.254700000e+01 1.001600000e+16 5.989211795e-01 4.661600000e+09 1.714140000e+05 3.637380000e+04 4.712570000e+00 1.000120000e+00 9.977450000e-01 3.973450000e-01 2.129010000e-01 2.121260000e-03 6.767040000e-06 7.801150000e-08 6.845050000e-06 2.616300000e-03 2.488500000e+05 3.386000000e+08 1.667300000e+00 4.729700000e+00 1.201200000e+15 6.158230000e-01 8.393330000e-07
2.773803560e-01 5.907800000e+06 1.245400000e+01 9.921000000e+15 6.005517599e-01 4.660890000e+09 1.710940000e+05 3.637380000e+04 4.703760000e+00 1.000110000e+00 9.978410000e-01 3.973470000e-01 2.126870000e-01 2.083830000e-03 6.763940000e-06 7.650220000e-08 6.840440000e-06 2.615420000e-03 2.502800000e+05 3.386300000e+08 1.667300000e+00 4.744400000e+00 1.198800000e+15 6.158060000e-01 8.393140000e-07
2.780180750e-01 5.895900000e+06 1.236000000e+01 9.826800000e+15 6.021823403e-01 4.660220000e+09 1.707720000e+05 3.637380000e+04 4.694920000e+00 1.000100000e+00 9.979370000e-01 3.973490000e-01 2.124750000e-01 2.046860000e-03 6.760680000e-06 7.501370000e-08 6.835690000e-06 2.614520000e-03 2.517200000e+05 3.386600000e+08 1.667300000e+00 4.759100000e+00 1.196400000e+15 6.157880000e-01 8.392940000e-07
2.786576550e-01 5.883900000e+06 1.226800000e+01 9.733300000e+15 6.038129207e-01 4.659570000e+09 1.704490000e+05 3.637380000e+04 4.686040000e+00 1.000090000e+00 9.980320000e-01 3.973510000e-01 2.122640000e-01 2.010500000e-03 6.757250000e-06 7.355140000e-08 6.830800000e-06 2.613580000e-03 2.531800000e+05 3.386900000e+08 1.667300000e+00 4.774000000e+00 1.194000000e+15 6.157710000e-01 8.392740000e-07
2.792991160e-01 5.872000000e+06 1.217500000e+01 9.640300000e+15 6.054435011e-01 4.658950000e+09 1.701260000e+05 3.637380000e+04 4.677140000e+00 1.000070000e+00 9.981280000e-01 3.973530000e-01 2.120540000e-01 1.974690000e-03 6.753670000e-06 7.211280000e-08 6.825780000e-06 2.612620000e-03 2.546500000e+05 3.387200000e+08 1.667300000e+00 4.788900000e+00 1.191600000e+15 6.157550000e-01 8.392550000e-07
2.799424790e-01 5.860000000e+06 1.208300000e+01 9.547900000e+15 6.070740815e-01 4.658350000e+09 1.698010000e+05 3.637380000e+04 4.668210000e+00 1.000060000e+00 9.982230000e-01 3.973550000e-01 2.118460000e-01 1.939290000e-03 6.749930000e-06 7.069290000e-08 6.820620000e-06 2.611630000e-03 2.561300000e+05 3.387500000e+08 1.667300000e+00 4.804000000e+00 1.189200000e+15 6.157380000e-01 8.392350000e-07
2.805877620e-01 5.848000000e+06 1.199200000e+01 9.456200000e+15 6.087046619e-01 4.657780000e+09 1.694740000e+05 3.637380000e+04 4.659240000e+00 1.000050000e+00 9.983190000e-01 3.973570000e-01 2.116390000e-01 1.904550000e-03 6.746020000e-06 6.930100000e-08 6.815320000e-06 2.610620000e-03 2.576400000e+05 3.387800000e+08 1.667300000e+00 4.819200000e+00 1.186800000e+15 6.157220000e-01 8.392150000e-07
2.812349860e-01 5.831200000e+06 1.186300000e+01 9.328000000e+15 6.103352423e-01 4.657240000e+09 1.691470000e+05 3.637380000e+04 4.650240000e+00 1.000040000e+00 9.984530000e-01 3.973600000e-01 2.114310000e-01 1.865200000e-03 6.742350000e-06 6.774500000e-08 6.810090000e-06 2.609610000e-03 2.597900000e+05 3.388200000e+08 1.667300000e+00 4.840600000e+00 1.183400000e+15 6.157000000e-01 8.391940000e-07
2.824131580e-01 5.809500000e+06 1.169900000e+01 9.164700000e+15 6.132908001e-01 4.656320000e+09 1.685510000e+05 3.637380000e+04 4.633860000e+00 1.000020000e+00 9.986260000e-01 3.973630000e-01 2.110560000e-01 1.804940000e-03 6.734740000e-06 6.533670000e-08 6.800080000e-06 2.607700000e-03 2.626000000e+05 3.388700000e+08 1.667200000e+00 4.868600000e+00 1.179100000e+15 6.156720000e-01 8.391580000e-07
2.835978960e-01 5.787800000e+06 1.153600000e+01 9.003400000e+15 6.162463579e-01 4.655500000e+09 1.679510000e+05 3.637380000e+04 4.617370000e+00 9.999950000e-01 9.987980000e-01 3.973670000e-01 2.106900000e-01 1.745620000e-03 6.726440000e-06 6.297450000e-08 6.789420000e-06 2.605650000e-03 2.654600000e+05 3.389300000e+08 1.667200000e+00 4.896900000e+00 1.174700000e+15 6.156450000e-01 8.391200000e-07
2.847893250e-01 5.766100000e+06 1.137500000e+01 8.843900000e+15 6.192019157e-01 4.654760000e+09 1.673480000e+05 3.637380000e+04 4.600770000e+00 9.999740000e-01 9.989700000e-01 3.973710000e-01 2.103280000e-01 1.688300000e-03 6.717620000e-06 6.069620000e-08 6.778310000e-06 2.603520000e-03 2.683800000e+05 3.389800000e+08 1.667200000e+00 4.925600000e+00 1.170400000e+15 6.156190000e-01 8.390820000e-07
2.859875740e-01 5.745300000e+06 1.122200000e+01 8.693200000e+15 6.221574735e-01 4.654110000e+09 1.667400000e+05 3.637380000e+04 4.584080000e+00 9.999540000e-01 9.991340000e-01 3.973740000e-01 2.099720000e-01 1.633150000e-03 6.708170000e-06 5.850750000e-08 6.766680000e-06 2.601280000e-03 2.712200000e+05 3.390300000e+08 1.667200000e+00 4.953400000e+00 1.166200000e+15 6.155950000e-01 8.390440000e-07
2.870883600e-01 5.725500000e+06 1.107600000e+01 8.550900000e+15 6.248576644e-01 4.653590000e+09 1.661820000e+05 3.637380000e+04 4.568730000e+00 9.999350000e-01 9.992910000e-01 3.973780000e-01 2.096490000e-01 1.582900000e-03 6.699140000e-06 5.652270000e-08 6.755660000e-06 2.599170000e-03 2.739800000e+05 3.390700000e+08 1.667200000e+00 4.980300000e+00 1.162200000e+15 6.155730000e-01 8.390080000e-07
2.881950480e-01 5.705600000e+06 1.093200000e+01 8.410200000e+15 6.275578553e-01 4.653150000e+09 1.656210000e+05 3.637380000e+04 4.553300000e+00 9.999160000e-01 9.994470000e-01 3.973810000e-01 2.093290000e-01 1.534160000e-03 6.689700000e-06 5.460120000e-08 6.744300000e-06 2.596980000e-03 2.768000000e+05 3.391200000e+08 1.667200000e+00 5.007400000e+00 1.158300000e+15 6.155510000e-01 8.389720000e-07
2.893077410e-01 5.685800000e+06 1.078900000e+01 8.271000000e+15 6.302580462e-01 4.652780000e+09 1.650570000e+05 3.637380000e+04 4.537790000e+00 9.998970000e-01 9.996030000e-01 3.973850000e-01 2.090130000e-01 1.486430000e-03 6.679830000e-06 5.272560000e-08 6.732550000e-06 2.594720000e-03 2.796700000e+05 3.391700000e+08 1.667200000e+00 5.034900000e+00 1.154300000e+15 6.155300000e-01 8.389360000e-07
2.904265440e-01 5.666500000e+06 1.065100000e+01 8.137700000e+15 6.329582370e-01 4.652480000e+09 1.644890000e+05 3.637380000e+04 4.522190000e+00 9.998790000e-01 9.997540000e-01 3.973880000e-01 2.087000000e-01 1.440480000e-03 6.669460000e-06 5.092230000e-08 6.720380000e-06 2.592370000e-03 2.824900000e+05 3.392100000e+08 1.667200000e+00 5.061800000e+00 1.150400000e+15 6.155100000e-01 8.388990000e-07
2.914798640e-01 5.647900000e+06 1.051900000e+01 8.010100000e+15 6.354867879e-01 4.652280000e+09 1.639550000e+05 3.637380000e+04 4.507500000e+00 9.998610000e-01 9.999000000e-01 3.973920000e-01 2.084110000e-01 1.397700000e-03 6.659390000e-06 4.925060000e-08 6.708640000e-06 2.590100000e-03 2.852700000e+05 3.392500000e+08 1.667200000e+00 5.088100000e+00 1.146700000e+15 6.154920000e-01 8.388640000e-07
2.925387260e-01 5.629200000e+06 1.038700000e+01 7.883900000e+15 6.380153388e-01 4.652140000e+09 1.634180000e+05 3.637380000e+04 4.492730000e+00 9.998430000e-01 1.000040000e+00 3.973960000e-01 2.081230000e-01 1.356030000e-03 6.648960000e-06 4.762660000e-08 6.696590000e-06 2.587780000e-03 2.881100000e+05 3.393000000e+08 1.667200000e+00 5.114700000e+00 1.142900000e+15 6.154740000e-01 8.388290000e-07
2.936032220e-01 5.610600000e+06 1.025700000e+01 7.759000000e+15 6.405438896e-01 4.652060000e+09 1.628780000e+05 3.637380000e+04 4.477890000e+00 9.998240000e-01 1.000190000e+00 3.973990000e-01 2.078390000e-01 1.315350000e-03 6.638150000e-06 4.604490000e-08 6.684200000e-06 2.585380000e-03 2.909900000e+05 3.393400000e+08 1.667200000e+00 5.141600000e+00 1.139200000e+15 6.154560000e-01 8.387930000e-07
2.946734460e-01 5.592500000e+06 1.013200000e+01 7.639500000e+15 6.430724405e-01 4.652060000e+09 1.623350000e+05 3.637380000e+04 4.462970000e+00 9.998070000e-01 1.000330000e+00 3.974030000e-01 2.075570000e-01 1.276290000e-03 6.626910000e-06 4.452810000e-08 6.671440000e-06 2.582910000e-03 2.938200000e+05 3.393800000e+08 1.667200000e+00 5.167900000e+00 1.135600000e+15 6.154400000e-01 8.387570000e-07
2.956780470e-01 5.575100000e+06 1.001200000e+01 7.525300000e+15 6.454335376e-01 4.652110000e+09 1.618260000e+05 3.637380000e+04 4.448970000e+00 9.997900000e-01 1.000460000e+00 3.974060000e-01 2.072970000e-01 1.240090000e-03 6.616100000e-06 4.312810000e-08 6.659230000e-06 2.580550000e-03 2.966000000e+05 3.394200000e+08 1.667100000e+00 5.193500000e+00 1.132100000e+15 6.154250000e-01 8.387230000e-07
