# rad[Rsun] Temperature[K] rho[cgs] Pressure[cgs] xmr[0-1] Hp[cm] gmr[cm/s2] gsurf[cm/s2] grav[cm/s2] phi delta abadd abla abmu Nt2[rad2/sec2] Nmu2[rad2/sec2] N2[rad2/sec2] N[rad/sec] Kt[cgs] cp gamma1 kap[cgs] eint[erg/g/s] mu Omega[rad/sec]
6.955663680e-01 6.545400000e+05 9.164700000e-02 7.851900000e+12 9.962657825e-01 1.921460000e+09 4.513700000e+04 3.644510000e+04 1.238490000e+00 1.009220000e+00 1.045630000e+00 3.911120000e-01 3.911770000e-01 -0.000000000e+00 -1.604790000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 1.215600000e+05 3.499400000e+08 1.677300000e+00 2.373600000e+02 1.403200000e+14 6.267320000e-01 8.291470000e-07
6.972644040e-01 6.384000000e+05 8.822600000e-02 7.366500000e+12 9.964667270e-01 1.882590000e+09 4.492650000e+04 3.644510000e+04 1.232720000e+00 1.009510000e+00 1.047290000e+00 3.909730000e-01 3.910430000e-01 -0.000000000e+00 -1.749870000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 1.168200000e+05 3.503400000e+08 1.677300000e+00 2.470100000e+02 1.371100000e+14 6.269040000e-01 8.291470000e-07
6.990195660e-01 6.214400000e+05 8.467300000e-02 6.875800000e+12 9.966676714e-01 1.842200000e+09 4.471020000e+04 3.644510000e+04 1.226780000e+00 1.009830000e+00 1.049130000e+00 3.908200000e-01 3.908990000e-01 -0.000000000e+00 -2.002070000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 1.118600000e+05 3.507800000e+08 1.677300000e+00 2.580000000e+02 1.337200000e+14 6.270890000e-01 8.291470000e-07
7.009146670e-01 6.035400000e+05 8.098100000e-02 6.380400000e+12 9.968769885e-01 1.798350000e+09 4.447810000e+04 3.644510000e+04 1.220410000e+00 1.010170000e+00 1.051180000e+00 3.906490000e-01 3.907350000e-01 -0.000000000e+00 -2.234930000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 1.066300000e+05 3.512700000e+08 1.677200000e+00 2.706800000e+02 1.301600000e+14 6.272900000e-01 8.291470000e-07
7.028852560e-01 5.868300000e+05 7.760600000e-02 5.939500000e+12 9.970863056e-01 1.752500000e+09 4.423840000e+04 3.644510000e+04 1.213830000e+00 1.010490000e+00 1.053200000e+00 3.904790000e-01 3.905550000e-01 -0.000000000e+00 -2.032420000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 1.016800000e+05 3.517700000e+08 1.677100000e+00 2.837000000e+02 1.268300000e+14 6.274860000e-01 8.291470000e-07
7.045218790e-01 5.715300000e+05 7.453900000e-02 5.551000000e+12 9.972537593e-01 1.714230000e+09 4.404050000e+04 3.644510000e+04 1.208400000e+00 1.010790000e+00 1.055140000e+00 3.903150000e-01 3.903970000e-01 -0.000000000e+00 -2.241330000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 9.722600000e+04 3.522500000e+08 1.677100000e+00 2.967200000e+02 1.237800000e+14 6.276680000e-01 8.291470000e-07
7.062177990e-01 5.565100000e+05 7.157600000e-02 5.185500000e+12 9.974212130e-01 1.674390000e+09 4.383650000e+04 3.644510000e+04 1.202810000e+00 1.011080000e+00 1.057150000e+00 3.901430000e-01 3.902250000e-01 -0.000000000e+00 -2.270190000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 9.282800000e+04 3.527500000e+08 1.677000000e+00 3.107200000e+02 1.207900000e+14 6.278530000e-01 8.291470000e-07
7.077999480e-01 5.418400000e+05 6.871200000e-02 4.842300000e+12 9.975719214e-01 1.637050000e+09 4.364740000e+04 3.644510000e+04 1.197620000e+00 1.011380000e+00 1.059210000e+00 3.899650000e-01 3.900550000e-01 -0.000000000e+00 -2.531780000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 8.858600000e+04 3.532700000e+08 1.676800000e+00 3.256100000e+02 1.178700000e+14 6.280380000e-01 8.291470000e-07
7.094405550e-01 5.262500000e+05 6.570700000e-02 4.492700000e+12 9.977226297e-01 1.598160000e+09 4.345230000e+04 3.644510000e+04 1.192270000e+00 1.011700000e+00 1.061520000e+00 3.897630000e-01 3.898680000e-01 -0.000000000e+00 -3.013850000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 8.410500000e+04 3.538600000e+08 1.676700000e+00 3.430200000e+02 1.147700000e+14 6.282410000e-01 8.291470000e-07
7.112427280e-01 5.096100000e+05 6.255600000e-02 4.137200000e+12 9.978817107e-01 1.555210000e+09 4.323930000e+04 3.644510000e+04 1.186420000e+00 1.012040000e+00 1.064130000e+00 3.895300000e-01 3.896470000e-01 -0.000000000e+00 -3.477710000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 7.928300000e+04 3.545300000e+08 1.676500000e+00 3.638900000e+02 1.114700000e+14 6.284670000e-01 8.291470000e-07
7.131259140e-01 4.918300000e+05 5.923800000e-02 3.776200000e+12 9.980407917e-01 1.510090000e+09 4.301810000e+04 3.644510000e+04 1.180350000e+00 1.012410000e+00 1.067090000e+00 3.892570000e-01 3.893980000e-01 -0.000000000e+00 -4.272390000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 7.410600000e+04 3.553100000e+08 1.676200000e+00 3.894000000e+02 1.079300000e+14 6.287180000e-01 8.291470000e-07
7.152076410e-01 4.774100000e+05 5.665200000e-02 3.501700000e+12 9.982082454e-01 1.459930000e+09 4.277520000e+04 3.644510000e+04 1.173690000e+00 1.012720000e+00 1.069630000e+00 3.890090000e-01 3.890930000e-01 -0.000000000e+00 -2.623790000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 6.973600000e+04 3.559900000e+08 1.676000000e+00 4.130200000e+02 1.050600000e+14 6.289410000e-01 8.291470000e-07
7.162912060e-01 4.676000000e+05 5.487700000e-02 3.319700000e+12 9.982919723e-01 1.433740000e+09 4.264940000e+04 3.644510000e+04 1.170240000e+00 1.012940000e+00 1.071440000e+00 3.888320000e-01 3.889220000e-01 -0.000000000e+00 -2.851250000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 6.688300000e+04 3.564800000e+08 1.675800000e+00 4.306500000e+02 1.031200000e+14 6.290920000e-01 8.291470000e-07
7.174063920e-01 4.565400000e+05 5.288700000e-02 3.120800000e+12 9.983756991e-01 1.406720000e+09 4.252050000e+04 3.644510000e+04 1.166700000e+00 1.013180000e+00 1.073570000e+00 3.886200000e-01 3.887370000e-01 -0.000000000e+00 -3.785110000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 6.368900000e+04 3.570700000e+08 1.675600000e+00 4.524200000e+02 1.009200000e+14 6.292670000e-01 8.291470000e-07
7.187901460e-01 4.440300000e+05 5.067800000e-02 2.905500000e+12 9.984761713e-01 1.373060000e+09 4.236120000e+04 3.644510000e+04 1.162330000e+00 1.013450000e+00 1.076080000e+00 3.883600000e-01 3.884910000e-01 -0.000000000e+00 -4.353700000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 6.004600000e+04 3.577700000e+08 1.675300000e+00 4.798800000e+02 9.843800000e+13 6.294740000e-01 8.291470000e-07
7.202285610e-01 4.305200000e+05 4.832100000e-02 2.682900000e+12 9.985766436e-01 1.337940000e+09 4.219640000e+04 3.644510000e+04 1.157810000e+00 1.013760000e+00 1.078950000e+00 3.880540000e-01 3.882140000e-01 -0.000000000e+00 -5.456410000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 5.615000000e+04 3.585800000e+08 1.675000000e+00 5.133200000e+02 9.575800000e+13 6.297080000e-01 8.291470000e-07
7.218558980e-01 4.158400000e+05 4.581000000e-02 2.453500000e+12 9.986854885e-01 1.298020000e+09 4.201100000e+04 3.644510000e+04 1.152720000e+00 1.014090000e+00 1.082250000e+00 3.876840000e-01 3.878700000e-01 -0.000000000e+00 -6.510210000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 5.193500000e+04 3.595300000e+08 1.674500000e+00 5.549900000e+02 9.284600000e+13 6.299780000e-01 8.291470000e-07
7.235645110e-01 4.028000000e+05 4.364200000e-02 2.261200000e+12 9.987943334e-01 1.255920000e+09 4.181740000e+04 3.644510000e+04 1.147410000e+00 1.014400000e+00 1.085360000e+00 3.873150000e-01 3.874670000e-01 -0.000000000e+00 -5.505630000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 4.815100000e+04 3.604600000e+08 1.674100000e+00 5.978800000e+02 9.025600000e+13 6.302390000e-01 8.291470000e-07
7.248011210e-01 3.917800000e+05 4.181500000e-02 2.104900000e+12 9.988696875e-01 1.225360000e+09 4.167790000e+04 3.644510000e+04 1.143580000e+00 1.014660000e+00 1.088130000e+00 3.869760000e-01 3.871470000e-01 -0.000000000e+00 -6.323460000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 4.505000000e+04 3.612900000e+08 1.673700000e+00 6.390700000e+02 8.807100000e+13 6.304670000e-01 8.291470000e-07
7.260872950e-01 3.803400000e+05 3.994400000e-02 1.949700000e+12 9.989450417e-01 1.193480000e+09 4.153350000e+04 3.644510000e+04 1.139620000e+00 1.014930000e+00 1.091150000e+00 3.865900000e-01 3.867840000e-01 -0.000000000e+00 -7.390620000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 4.186900000e+04 3.622200000e+08 1.673200000e+00 6.876400000e+02 8.580100000e+13 6.307170000e-01 8.291470000e-07
7.274288240e-01 3.684300000e+05 3.802700000e-02 1.795700000e+12 9.990203959e-01 1.160110000e+09 4.138360000e+04 3.644510000e+04 1.135500000e+00 1.015220000e+00 1.094480000e+00 3.861440000e-01 3.863680000e-01 -0.000000000e+00 -8.748450000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 3.862100000e+04 3.632700000e+08 1.672600000e+00 7.455300000e+02 8.343800000e+13 6.309950000e-01 8.291470000e-07
7.288326870e-01 3.559900000e+05 3.605700000e-02 1.642800000e+12 9.990957500e-01 1.125060000e+09 4.122740000e+04 3.644510000e+04 1.131220000e+00 1.015530000e+00 1.098170000e+00 3.856250000e-01 3.858860000e-01 -0.000000000e+00 -1.050800000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 3.531700000e+04 3.644600000e+08 1.672000000e+00 8.153300000e+02 8.096900000e+13 6.313060000e-01 8.291470000e-07
7.303074220e-01 3.461700000e+05 3.455400000e-02 1.529000000e+12 9.991711042e-01 1.088120000e+09 4.106420000e+04 3.644510000e+04 1.126740000e+00 1.015790000e+00 1.101260000e+00 3.851630000e-01 3.853190000e-01 -0.000000000e+00 -6.473710000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 3.271600000e+04 3.654900000e+08 1.671400000e+00 8.787000000e+02 7.901600000e+13 6.315790000e-01 8.291470000e-07
7.310744890e-01 3.394800000e+05 3.352300000e-02 1.453500000e+12 9.992087813e-01 1.068870000e+09 4.097960000e+04 3.644510000e+04 1.124420000e+00 1.015960000e+00 1.103450000e+00 3.848280000e-01 3.849970000e-01 -0.000000000e+00 -7.167100000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 3.103900000e+04 3.662200000e+08 1.670900000e+00 9.262800000e+02 7.768800000e+13 6.317680000e-01 8.291470000e-07
7.318634790e-01 3.322400000e+05 3.241400000e-02 1.374100000e+12 9.992464584e-01 1.049050000e+09 4.089290000e+04 3.644510000e+04 1.122040000e+00 1.016150000e+00 1.105910000e+00 3.844390000e-01 3.846450000e-01 -0.000000000e+00 -8.895790000e-09 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.926500000e+04 3.670700000e+08 1.670400000e+00 9.826900000e+02 7.624900000e+13 6.319810000e-01 8.291470000e-07
7.327680350e-01 3.243600000e+05 3.122500000e-02 1.291000000e+12 9.992883218e-01 1.026290000e+09 4.079370000e+04 3.644510000e+04 1.119320000e+00 1.016370000e+00 1.108700000e+00 3.839820000e-01 3.842120000e-01 -0.000000000e+00 -1.015080000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.737700000e+04 3.680400000e+08 1.669700000e+00 1.050600000e+03 7.468400000e+13 6.322270000e-01 8.291470000e-07
7.337046740e-01 3.162200000e+05 3.001100000e-02 1.208300000e+12 9.993301852e-01 1.002660000e+09 4.069130000e+04 3.644510000e+04 1.116510000e+00 1.016590000e+00 1.111720000e+00 3.834690000e-01 3.837270000e-01 -0.000000000e+00 -1.166930000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.547800000e+04 3.691100000e+08 1.669000000e+00 1.129100000e+03 7.306500000e+13 6.324970000e-01 8.291470000e-07
7.346766780e-01 3.077900000e+05 2.876900000e-02 1.126000000e+12 9.993720486e-01 9.780910000e+08 4.058540000e+04 3.644510000e+04 1.113600000e+00 1.016820000e+00 1.114990000e+00 3.828880000e-01 3.831800000e-01 -0.000000000e+00 -1.353430000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.356900000e+04 3.703000000e+08 1.668200000e+00 1.220800000e+03 7.138700000e+13 6.327960000e-01 8.291470000e-07
7.356879120e-01 2.999000000e+05 2.762800000e-02 1.052300000e+12 9.994139121e-01 9.524770000e+08 4.047560000e+04 3.644510000e+04 1.110590000e+00 1.017050000e+00 1.118220000e+00 3.822910000e-01 3.825580000e-01 -0.000000000e+00 -1.270450000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.182700000e+04 3.715000000e+08 1.667400000e+00 1.317900000e+03 6.981300000e+13 6.330980000e-01 8.291470000e-07
7.365281770e-01 2.926600000e+05 2.658900000e-02 9.871500000e+11 9.994474028e-01 9.311620000e+08 4.038460000e+04 3.644510000e+04 1.108090000e+00 1.017260000e+00 1.121300000e+00 3.816980000e-01 3.819970000e-01 -0.000000000e+00 -1.452120000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.029700000e+04 3.726700000e+08 1.666500000e+00 1.417600000e+03 6.837100000e+13 6.333900000e-01 8.291470000e-07
7.373992680e-01 2.851700000e+05 2.552600000e-02 9.222800000e+11 9.994808935e-01 9.090330000e+08 4.029060000e+04 3.644510000e+04 1.105520000e+00 1.017480000e+00 1.124650000e+00 3.810310000e-01 3.813670000e-01 -0.000000000e+00 -1.673810000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 1.877000000e+04 3.739700000e+08 1.665500000e+00 1.533400000e+03 6.687600000e+13 6.337120000e-01 8.291470000e-07
7.383044480e-01 2.774000000e+05 2.443700000e-02 8.577200000e+11 9.995143843e-01 8.860000000e+08 4.019330000e+04 3.644510000e+04 1.102840000e+00 1.017720000e+00 1.128290000e+00 3.802760000e-01 3.806560000e-01 -0.000000000e+00 -1.946160000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 1.724700000e+04 3.754200000e+08 1.664400000e+00 1.669500000e+03 6.532300000e+13 6.340710000e-01 8.291470000e-07
7.392475810e-01 2.708100000e+05 2.353700000e-02 8.055300000e+11 9.995478750e-01 8.619620000e+08 4.009210000e+04 3.644510000e+04 1.100070000e+00 1.017920000e+00 1.131540000e+00 3.795750000e-01 3.798470000e-01 -0.000000000e+00 -1.432070000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 1.599000000e+04 3.767300000e+08 1.663300000e+00 1.799800000e+03 6.400500000e+13 6.344040000e-01 8.291470000e-07
7.398582990e-01 2.656300000e+05 2.282700000e-02 7.655200000e+11 9.995688067e-01 8.463880000e+08 4.002680000e+04 3.644510000e+04 1.098280000e+00 1.018090000e+00 1.134180000e+00 3.789880000e-01 3.792840000e-01 -0.000000000e+00 -1.590900000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 1.504900000e+04 3.778300000e+08 1.662400000e+00 1.913200000e+03 6.296600000e+13 6.346750000e-01 8.291470000e-07
7.404869620e-01 2.603000000e+05 2.210400000e-02 7.256500000e+11 9.995897384e-01 8.303480000e+08 3.995970000e+04 3.644510000e+04 1.096430000e+00 1.018250000e+00 1.137000000e+00 3.783440000e-01 3.786690000e-01 -0.000000000e+00 -1.775510000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 1.411300000e+04 3.790100000e+08 1.661400000e+00 2.041000000e+03 6.189800000e+13 6.349700000e-01 8.291470000e-07
7.411350710e-01 2.548200000e+05 2.136700000e-02 6.859100000e+11 9.996106701e-01 8.137980000e+08 3.989070000e+04 3.644510000e+04 1.094540000e+00 1.018430000e+00 1.140000000e+00 3.776370000e-01 3.779940000e-01 -0.000000000e+00 -1.991130000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 1.318400000e+04 3.803000000e+08 1.660300000e+00 2.186100000e+03 6.079700000e+13 6.352910000e-01 8.291470000e-07
7.418043410e-01 2.491700000e+05 2.061500000e-02 6.463100000e+11 9.996316019e-01 7.966940000e+08 3.981950000e+04 3.644510000e+04 1.092590000e+00 1.018610000e+00 1.143220000e+00 3.768580000e-01 3.772510000e-01 -0.000000000e+00 -2.244540000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 1.226200000e+04 3.817000000e+08 1.659000000e+00 2.352000000e+03 5.966000000e+13 6.356420000e-01 8.291470000e-07
7.424967490e-01 2.433300000e+05 1.984700000e-02 6.068600000e+11 9.996525336e-01 7.789860000e+08 3.974610000e+04 3.644510000e+04 1.090580000e+00 1.018800000e+00 1.146670000e+00 3.759940000e-01 3.764290000e-01 -0.000000000e+00 -2.544360000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 1.134700000e+04 3.832300000e+08 1.657600000e+00 2.543500000e+03 5.848400000e+13 6.360290000e-01 8.291470000e-07
7.432145910e-01 2.372800000e+05 1.906100000e-02 5.675600000e+11 9.996734653e-01 7.606150000e+08 3.967020000e+04 3.644510000e+04 1.088490000e+00 1.019000000e+00 1.150400000e+00 3.750330000e-01 3.755170000e-01 -0.000000000e+00 -2.901590000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 1.044300000e+04 3.849200000e+08 1.656100000e+00 2.766600000e+03 5.726500000e+13 6.364560000e-01 8.291470000e-07
7.439605570e-01 2.310200000e+05 1.825600000e-02 5.284200000e+11 9.996943970e-01 7.415130000e+08 3.959150000e+04 3.644510000e+04 1.086330000e+00 1.019200000e+00 1.154420000e+00 3.739590000e-01 3.745000000e-01 -0.000000000e+00 -3.330360000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 9.550500000e+03 3.867900000e+08 1.654300000e+00 3.028700000e+03 5.599700000e+13 6.369330000e-01 8.291470000e-07
7.447378340e-01 2.251400000e+05 1.751500000e-02 4.933400000e+11 9.997153287e-01 7.215980000e+08 3.950980000e+04 3.644510000e+04 1.084090000e+00 1.019390000e+00 1.158360000e+00 3.728740000e-01 3.733600000e-01 -0.000000000e+00 -3.082050000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 8.752600000e+03 3.886500000e+08 1.652500000e+00 3.307400000e+03 5.480500000e+13 6.374170000e-01 8.291470000e-07
7.453847240e-01 2.197500000e+05 1.683800000e-02 4.622600000e+11 9.997320741e-01 7.050260000e+08 3.944190000e+04 3.644510000e+04 1.082230000e+00 1.019560000e+00 1.162090000e+00 3.718110000e-01 3.723460000e-01 -0.000000000e+00 -3.478510000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 8.062900000e+03 3.904500000e+08 1.650700000e+00 3.595600000e+03 5.370900000e+13 6.378890000e-01 8.291470000e-07
7.460564120e-01 2.141700000e+05 1.614600000e-02 4.313000000e+11 9.997488195e-01 6.878200000e+08 3.937160000e+04 3.644510000e+04 1.080300000e+00 1.019730000e+00 1.166100000e+00 3.706370000e-01 3.712280000e-01 -0.000000000e+00 -3.944710000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 7.383900000e+03 3.924300000e+08 1.648600000e+00 3.933200000e+03 5.257100000e+13 6.384120000e-01 8.291470000e-07
7.467556420e-01 2.083700000e+05 1.543400000e-02 4.004500000e+11 9.997655648e-01 6.699090000e+08 3.929850000e+04 3.644510000e+04 1.078290000e+00 1.019900000e+00 1.170420000e+00 3.693350000e-01 3.699900000e-01 -0.000000000e+00 -4.496030000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 6.718400000e+03 3.945900000e+08 1.646300000e+00 4.332300000e+03 5.138500000e+13 6.389970000e-01 8.291470000e-07
7.474856860e-01 2.034400000e+05 1.484500000e-02 3.754800000e+11 9.997823102e-01 6.512080000e+08 3.922250000e+04 3.644510000e+04 1.076210000e+00 1.020040000e+00 1.174200000e+00 3.681590000e-01 3.686150000e-01 -0.000000000e+00 -3.229500000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 6.179100000e+03 3.965200000e+08 1.644200000e+00 4.716200000e+03 5.037300000e+13 6.395360000e-01 8.291470000e-07
7.479593110e-01 1.995600000e+05 1.438000000e-02 3.563300000e+11 9.997927760e-01 6.390890000e+08 3.917320000e+04 3.644510000e+04 1.074850000e+00 1.020140000e+00 1.177250000e+00 3.671910000e-01 3.676800000e-01 -0.000000000e+00 -3.523240000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 5.781300000e+03 3.981000000e+08 1.642500000e+00 5.050700000e+03 4.957500000e+13 6.399790000e-01 8.291470000e-07
7.484476410e-01 1.955700000e+05 1.390500000e-02 3.372200000e+11 9.998032419e-01 6.266040000e+08 3.912250000e+04 3.644510000e+04 1.073460000e+00 1.020230000e+00 1.180430000e+00 3.661560000e-01 3.666780000e-01 -0.000000000e+00 -3.851850000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 5.390000000e+03 3.997700000e+08 1.640600000e+00 5.430000000e+03 4.875200000e+13 6.404600000e-01 8.291470000e-07
7.489519750e-01 1.914500000e+05 1.342000000e-02 3.181600000e+11 9.998137078e-01 6.137150000e+08 3.907030000e+04 3.644510000e+04 1.072030000e+00 1.020310000e+00 1.183780000e+00 3.650460000e-01 3.656060000e-01 -0.000000000e+00 -4.218410000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 5.004800000e+03 4.015500000e+08 1.638600000e+00 5.863600000e+03 4.790100000e+13 6.409830000e-01 8.291470000e-07
7.494738050e-01 1.872000000e+05 1.292500000e-02 2.991600000e+11 9.998241736e-01 6.003870000e+08 3.901630000e+04 3.644510000e+04 1.070550000e+00 1.020390000e+00 1.187290000e+00 3.638570000e-01 3.644560000e-01 -0.000000000e+00 -4.626780000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 4.627800000e+03 4.034400000e+08 1.636400000e+00 6.361400000e+03 4.702000000e+13 6.415540000e-01 8.291470000e-07
7.500148650e-01 1.828100000e+05 1.241800000e-02 2.802100000e+11 9.998346395e-01 5.865770000e+08 3.896040000e+04 3.644510000e+04 1.069020000e+00 1.020450000e+00 1.190960000e+00 3.625830000e-01 3.632250000e-01 -0.000000000e+00 -5.080400000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 4.260800000e+03 4.054400000e+08 1.634000000e+00 6.935500000e+03 4.610500000e+13 6.421800000e-01 8.291470000e-07
7.505771850e-01 1.782500000e+05 1.189800000e-02 2.613200000e+11 9.998451053e-01 5.722360000e+08 3.890250000e+04 3.644510000e+04 1.067430000e+00 1.020480000e+00 1.194800000e+00 3.612190000e-01 3.619060000e-01 -0.000000000e+00 -5.581570000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 3.905600000e+03 4.075500000e+08 1.631400000e+00 7.600400000e+03 4.515300000e+13 6.428700000e-01 8.291470000e-07
7.511631670e-01 1.735000000e+05 1.136500000e-02 2.424800000e+11 9.998555712e-01 5.573060000e+08 3.884220000e+04 3.644510000e+04 1.065770000e+00 1.020500000e+00 1.198800000e+00 3.597630000e-01 3.604970000e-01 -0.000000000e+00 -6.130170000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 3.561000000e+03 4.097700000e+08 1.628500000e+00 8.381000000e+03 4.415900000e+13 6.436340000e-01 8.291470000e-07
7.517756850e-01 1.690400000e+05 1.087300000e-02 2.255900000e+11 9.998660370e-01 5.417140000e+08 3.877930000e+04 3.644510000e+04 1.064050000e+00 1.020480000e+00 1.202570000e+00 3.583660000e-01 3.589930000e-01 -0.000000000e+00 -5.395770000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 3.255900000e+03 4.118700000e+08 1.625800000e+00 9.215300000e+03 4.322100000e+13 6.444030000e-01 8.291470000e-07
7.522871080e-01 1.649400000e+05 1.042300000e-02 2.106100000e+11 9.998744097e-01 5.287170000e+08 3.872690000e+04 3.644510000e+04 1.062610000e+00 1.020430000e+00 1.205990000e+00 3.570700000e-01 3.577240000e-01 -0.000000000e+00 -5.782990000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.996700000e+03 4.137800000e+08 1.623200000e+00 1.007400000e+04 4.235500000e+13 6.451480000e-01 8.291470000e-07
7.528198800e-01 1.606700000e+05 9.960600000e-03 1.956700000e+11 9.998827824e-01 5.151950000e+08 3.867250000e+04 3.644510000e+04 1.061120000e+00 1.020350000e+00 1.209470000e+00 3.557210000e-01 3.564020000e-01 -0.000000000e+00 -6.184020000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.748100000e+03 4.157200000e+08 1.620500000e+00 1.106700000e+04 4.145100000e+13 6.459670000e-01 8.291470000e-07
7.533765580e-01 1.562200000e+05 9.485400000e-03 1.807800000e+11 9.998911551e-01 5.010820000e+08 3.861570000e+04 3.644510000e+04 1.059560000e+00 1.020220000e+00 1.213010000e+00 3.543290000e-01 3.550320000e-01 -0.000000000e+00 -6.570550000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.511000000e+03 4.176700000e+08 1.617700000e+00 1.221800000e+04 4.050400000e+13 6.468720000e-01 8.291470000e-07
7.539602370e-01 1.515500000e+05 8.995800000e-03 1.659400000e+11 9.998995278e-01 4.863020000e+08 3.855620000e+04 3.644510000e+04 1.057930000e+00 1.020030000e+00 1.216570000e+00 3.529120000e-01 3.536280000e-01 -0.000000000e+00 -6.910950000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.281900000e+03 4.195800000e+08 1.614800000e+00 1.358700000e+04 3.951000000e+13 6.478770000e-01 8.291470000e-07
7.545747100e-01 1.466500000e+05 8.489900000e-03 1.511400000e+11 9.999079005e-01 4.707590000e+08 3.849380000e+04 3.644510000e+04 1.056210000e+00 1.019770000e+00 1.220090000e+00 3.514940000e-01 3.522110000e-01 -0.000000000e+00 -7.153340000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 2.063500000e+03 4.213800000e+08 1.611800000e+00 1.521800000e+04 3.846000000e+13 6.490000000e-01 8.291470000e-07
7.552247080e-01 1.427400000e+05 8.102000000e-03 1.400800000e+11 9.999162732e-01 4.543270000e+08 3.842790000e+04 3.644510000e+04 1.054400000e+00 1.019530000e+00 1.222730000e+00 3.504440000e-01 3.508030000e-01 -0.000000000e+00 -3.714220000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 1.902800000e+03 4.226300000e+08 1.609600000e+00 1.666200000e+04 3.761900000e+13 6.499630000e-01 8.291470000e-07
7.555648220e-01 1.400700000e+05 7.834700000e-03 1.327200000e+11 9.999204595e-01 4.457500000e+08 3.839340000e+04 3.644510000e+04 1.053460000e+00 1.019330000e+00 1.224410000e+00 3.497770000e-01 3.501200000e-01 -0.000000000e+00 -3.616010000e-08 -0.000000000e+00 0.000000000e+00 0.000000000e+00 1.805300000e+03 4.233600000e+08 1.608100000e+00 1.771400000e+04 3.704500000e+13 6.506340000e-01 8.291470000e-07
